model_date,race,sim,winner,n
2022-08-02,House,874,dem,156
2022-08-02,House,875,dem,190
2022-08-02,House,876,dem,165
2022-08-02,House,877,dem,236
2022-08-02,House,878,dem,172
2022-08-02,House,879,dem,151
2022-08-02,House,880,dem,184
2022-08-02,House,881,dem,179
2022-08-02,House,882,dem,209
2022-08-02,House,883,dem,137
2022-08-02,House,884,dem,188
2022-08-02,House,885,dem,147
2022-08-02,House,886,dem,221
2022-08-02,House,887,dem,211
2022-08-02,House,888,dem,174
2022-08-02,House,889,dem,203
2022-08-02,House,890,dem,173
2022-08-02,House,891,dem,185
2022-08-02,House,892,dem,200
2022-08-02,House,893,dem,196
2022-08-02,House,894,dem,141
2022-08-02,House,895,dem,188
2022-08-02,House,896,dem,173
2022-08-02,House,897,dem,201
2022-08-02,House,898,dem,197
2022-08-02,House,899,dem,174
2022-08-02,House,900,dem,206
2022-08-02,House,901,dem,191
2022-08-02,House,902,dem,189
2022-08-02,House,903,dem,193
2022-08-02,House,904,dem,194
2022-08-02,House,905,dem,196
2022-08-02,House,906,dem,147
2022-08-02,House,907,dem,197
2022-08-02,House,908,dem,137
2022-08-02,House,909,dem,181
2022-08-02,House,910,dem,168
2022-08-02,House,911,dem,181
2022-08-02,House,912,dem,210
2022-08-02,House,913,dem,179
2022-08-02,House,914,dem,208
2022-08-02,House,915,dem,225
2022-08-02,House,916,dem,199
2022-08-02,House,917,dem,212
2022-08-02,House,918,dem,218
2022-08-02,House,919,dem,167
2022-08-02,House,920,dem,155
2022-08-02,House,921,dem,159
2022-08-02,House,922,dem,173
2022-08-02,House,923,dem,186
2022-08-02,House,924,dem,221
2022-08-02,House,925,dem,168
2022-08-02,House,926,dem,185
2022-08-02,House,927,dem,175
2022-08-02,House,928,dem,156
2022-08-02,House,929,dem,169
2022-08-02,House,930,dem,176
2022-08-02,House,931,dem,196
2022-08-02,House,932,dem,152
2022-08-02,House,933,dem,210
2022-08-02,House,934,dem,211
2022-08-02,House,935,dem,217
2022-08-02,House,936,dem,193
2022-08-02,House,937,dem,186
2022-08-02,House,938,dem,209
2022-08-02,House,939,dem,169
2022-08-02,House,940,dem,220
2022-08-02,House,941,dem,163
2022-08-02,House,942,dem,174
2022-08-02,House,943,dem,209
2022-08-02,House,944,dem,169
2022-08-02,House,945,dem,172
2022-08-02,House,946,dem,173
2022-08-02,House,947,dem,193
2022-08-02,House,948,dem,163
2022-08-02,House,949,dem,203
2022-08-02,House,950,dem,168
2022-08-02,House,951,dem,186
2022-08-02,House,952,dem,176
2022-08-02,House,953,dem,159
2022-08-02,House,954,dem,143
2022-08-02,House,955,dem,197
2022-08-02,House,956,dem,178
2022-08-02,House,957,dem,210
2022-08-02,House,958,dem,200
2022-08-02,House,959,dem,218
2022-08-02,House,960,dem,163
2022-08-02,House,961,dem,171
2022-08-02,House,962,dem,137
2022-08-02,House,963,dem,162
2022-08-02,House,964,dem,135
2022-08-02,House,965,dem,155
2022-08-02,House,966,dem,152
2022-08-02,House,967,dem,176
2022-08-02,House,968,dem,168
2022-08-02,House,969,dem,180
2022-08-02,House,970,dem,209
2022-08-02,House,971,dem,169
2022-08-02,House,972,dem,144
2022-08-02,House,973,dem,186
2022-08-02,House,974,dem,166
2022-08-02,House,975,dem,212
2022-08-02,House,976,dem,181
2022-08-02,House,977,dem,187
2022-08-02,House,978,dem,170
2022-08-02,House,979,dem,172
2022-08-02,House,980,dem,121
2022-08-02,House,981,dem,178
2022-08-02,House,982,dem,162
2022-08-02,House,983,dem,190
2022-08-02,House,984,dem,215
2022-08-02,House,985,dem,174
2022-08-02,House,986,dem,204
2022-08-02,House,987,dem,192
2022-08-02,House,988,dem,158
2022-08-02,House,989,dem,175
2022-08-02,House,990,dem,186
2022-08-02,House,991,dem,183
2022-08-02,House,992,dem,209
2022-08-02,House,993,dem,186
2022-08-02,House,994,dem,193
2022-08-02,House,995,dem,176
2022-08-02,House,996,dem,183
2022-08-02,House,997,dem,174
2022-08-02,House,998,dem,158
2022-08-02,House,999,dem,213
2022-08-02,House,1000,dem,177
2022-08-02,House,1001,dem,213
2022-08-02,House,1002,dem,200
2022-08-02,House,1003,dem,202
2022-08-02,House,1004,dem,190
2022-08-02,House,1005,dem,140
2022-08-02,House,1006,dem,190
2022-08-02,House,1007,dem,207
2022-08-02,House,1008,dem,185
2022-08-02,House,1009,dem,174
2022-08-02,House,1010,dem,141
2022-08-02,House,1011,dem,195
2022-08-02,House,1012,dem,164
2022-08-02,House,1013,dem,142
2022-08-02,House,1014,dem,173
2022-08-02,House,1015,dem,152
2022-08-02,House,1016,dem,185
2022-08-02,House,1017,dem,180
2022-08-02,House,1018,dem,197
2022-08-02,House,1019,dem,170
2022-08-02,House,1020,dem,166
2022-08-02,House,1021,dem,212
2022-08-02,House,1022,dem,187
2022-08-02,House,1023,dem,173
2022-08-02,House,1024,dem,166
2022-08-02,House,1025,dem,198
2022-08-02,House,1026,dem,163
2022-08-02,House,1027,dem,191
2022-08-02,House,1028,dem,195
2022-08-02,House,1029,dem,171
2022-08-02,House,1030,dem,198
2022-08-02,House,1031,dem,156
2022-08-02,House,1032,dem,210
2022-08-02,House,1033,dem,202
2022-08-02,House,1034,dem,183
2022-08-02,House,1035,dem,131
2022-08-02,House,1036,dem,162
2022-08-02,House,1037,dem,166
2022-08-02,House,1038,dem,173
2022-08-02,House,1039,dem,200
2022-08-02,House,1040,dem,213
2022-08-02,House,1041,dem,200
2022-08-02,House,1042,dem,185
2022-08-02,House,1043,dem,191
2022-08-02,House,1044,dem,193
2022-08-02,House,1045,dem,202
2022-08-02,House,1046,dem,178
2022-08-02,House,1047,dem,179
2022-08-02,House,1048,dem,158
2022-08-02,House,1049,dem,184
2022-08-02,House,1050,dem,193
2022-08-02,House,1051,dem,147
2022-08-02,House,1052,dem,206
2022-08-02,House,1053,dem,158
2022-08-02,House,1054,dem,155
2022-08-02,House,1055,dem,183
2022-08-02,House,1056,dem,151
2022-08-02,House,1057,dem,199
2022-08-02,House,1058,dem,194
2022-08-02,House,1059,dem,185
2022-08-02,House,1060,dem,201
2022-08-02,House,1061,dem,187
2022-08-02,House,1062,dem,181
2022-08-02,House,1063,dem,185
2022-08-02,House,1064,dem,199
2022-08-02,House,1065,dem,202
2022-08-02,House,1066,dem,166
2022-08-02,House,1067,dem,183
2022-08-02,House,1068,dem,179
2022-08-02,House,1069,dem,154
2022-08-02,House,1070,dem,185
2022-08-02,House,1071,dem,179
2022-08-02,House,1072,dem,212
2022-08-02,House,1073,dem,169
2022-08-02,House,1074,dem,206
2022-08-02,House,1075,dem,116
2022-08-02,House,1076,dem,204
2022-08-02,House,1077,dem,168
2022-08-02,House,1078,dem,174
2022-08-02,House,1079,dem,163
2022-08-02,House,1080,dem,158
2022-08-02,House,1081,dem,182
2022-08-02,House,1082,dem,222
2022-08-02,House,1083,dem,133
2022-08-02,House,1084,dem,119
2022-08-02,House,1085,dem,204
2022-08-02,House,1086,dem,206
2022-08-02,House,1087,dem,169
2022-08-02,House,1088,dem,205
2022-08-02,House,1089,dem,156
2022-08-02,House,1090,dem,190
2022-08-02,House,1091,dem,193
2022-08-02,House,1092,dem,187
2022-08-02,House,1093,dem,172
2022-08-02,House,1094,dem,166
2022-08-02,House,1095,dem,202
2022-08-02,House,1096,dem,192
2022-08-02,House,1097,dem,164
2022-08-02,House,1098,dem,186
2022-08-02,House,1099,dem,192
2022-08-02,House,1100,dem,239
2022-08-02,House,1101,dem,154
2022-08-02,House,1102,dem,207
2022-08-02,House,1103,dem,256
2022-08-02,House,1104,dem,194
2022-08-02,House,1105,dem,187
2022-08-02,House,1106,dem,195
2022-08-02,House,1107,dem,167
2022-08-02,House,1108,dem,188
2022-08-02,House,1109,dem,205
2022-08-02,House,1110,dem,176
2022-08-02,House,1111,dem,195
2022-08-02,House,1112,dem,196
2022-08-02,House,1113,dem,194
2022-08-02,House,1114,dem,191
2022-08-02,House,1115,dem,185
2022-08-02,House,1116,dem,178
2022-08-02,House,1117,dem,139
2022-08-02,House,1118,dem,140
2022-08-02,House,1119,dem,194
2022-08-02,House,1120,dem,160
2022-08-02,House,1121,dem,215
2022-08-02,House,1122,dem,151
2022-08-02,House,1123,dem,172
2022-08-02,House,1124,dem,209
2022-08-02,House,1125,dem,206
2022-08-02,House,1126,dem,175
2022-08-02,House,1127,dem,161
2022-08-02,House,1128,dem,153
2022-08-02,House,1129,dem,183
2022-08-02,House,1130,dem,176
2022-08-02,House,1131,dem,203
2022-08-02,House,1132,dem,179
2022-08-02,House,1133,dem,221
2022-08-02,House,1134,dem,196
2022-08-02,House,1135,dem,178
2022-08-02,House,1136,dem,207
2022-08-02,House,1137,dem,168
2022-08-02,House,1138,dem,198
2022-08-02,House,1139,dem,189
2022-08-02,House,1140,dem,168
2022-08-02,House,1141,dem,187
2022-08-02,House,1142,dem,192
2022-08-02,House,1143,dem,220
2022-08-02,House,1144,dem,209
2022-08-02,House,1145,dem,174
2022-08-02,House,1146,dem,208
2022-08-02,House,1147,dem,243
2022-08-02,House,1148,dem,204
2022-08-02,House,1149,dem,217
2022-08-02,House,1150,dem,208
2022-08-02,House,1151,dem,192
2022-08-02,House,1152,dem,207
2022-08-02,House,1153,dem,202
2022-08-02,House,1154,dem,178
2022-08-02,House,1155,dem,167
2022-08-02,House,1156,dem,178
2022-08-02,House,1157,dem,192
2022-08-02,House,1158,dem,137
2022-08-02,House,1159,dem,184
2022-08-02,House,1160,dem,245
2022-08-02,House,1161,dem,207
2022-08-02,House,1162,dem,187
2022-08-02,House,1163,dem,187
2022-08-02,House,1164,dem,178
2022-08-02,House,1165,dem,176
2022-08-02,House,1166,dem,165
2022-08-02,House,1167,dem,216
2022-08-02,House,1168,dem,235
2022-08-02,House,1169,dem,171
2022-08-02,House,1170,dem,141
2022-08-02,House,1171,dem,148
2022-08-02,House,1172,dem,157
2022-08-02,House,1173,dem,234
2022-08-02,House,1174,dem,164
2022-08-02,House,1175,dem,194
2022-08-02,House,1176,dem,198
2022-08-02,House,1177,dem,178
2022-08-02,House,1178,dem,169
2022-08-02,House,1179,dem,198
2022-08-02,House,1180,dem,180
2022-08-02,House,1181,dem,193
2022-08-02,House,1182,dem,198
2022-08-02,House,1183,dem,239
2022-08-02,House,1184,dem,197
2022-08-02,House,1185,dem,171
2022-08-02,House,1186,dem,217
2022-08-02,House,1187,dem,142
2022-08-02,House,1188,dem,188
2022-08-02,House,1189,dem,181
2022-08-02,House,1190,dem,168
2022-08-02,House,1191,dem,197
2022-08-02,House,1192,dem,199
2022-08-02,House,1193,dem,199
2022-08-02,House,1194,dem,202
2022-08-02,House,1195,dem,164
2022-08-02,House,1196,dem,194
2022-08-02,House,1197,dem,198
2022-08-02,House,1198,dem,166
2022-08-02,House,1199,dem,212
2022-08-02,House,1200,dem,209
2022-08-02,House,1201,dem,199
2022-08-02,House,1202,dem,217
2022-08-02,House,1203,dem,191
2022-08-02,House,1204,dem,171
2022-08-02,House,1205,dem,203
2022-08-02,House,1206,dem,172
2022-08-02,House,1207,dem,146
2022-08-02,House,1208,dem,182
2022-08-02,House,1209,dem,146
2022-08-02,House,1210,dem,201
2022-08-02,House,1211,dem,198
2022-08-02,House,1212,dem,202
2022-08-02,House,1213,dem,182
2022-08-02,House,1214,dem,204
2022-08-02,House,1215,dem,184
2022-08-02,House,1216,dem,179
2022-08-02,House,1217,dem,203
2022-08-02,House,1218,dem,152
2022-08-02,House,1219,dem,162
2022-08-02,House,1220,dem,166
2022-08-02,House,1221,dem,185
2022-08-02,House,1222,dem,175
2022-08-02,House,1223,dem,199
2022-08-02,House,1224,dem,185
2022-08-02,House,1225,dem,129
2022-08-02,House,1226,dem,195
2022-08-02,House,1227,dem,223
2022-08-02,House,1228,dem,225
2022-08-02,House,1229,dem,191
2022-08-02,House,1230,dem,215
2022-08-02,House,1231,dem,190
2022-08-02,House,1232,dem,217
2022-08-02,House,1233,dem,166
2022-08-02,House,1234,dem,190
2022-08-02,House,1235,dem,192
2022-08-02,House,1236,dem,189
2022-08-02,House,1237,dem,170
2022-08-02,House,1238,dem,219
2022-08-02,House,1239,dem,192
2022-08-02,House,1240,dem,216
2022-08-02,House,1241,dem,199
2022-08-02,House,1242,dem,183
2022-08-02,House,1243,dem,123
2022-08-02,House,1244,dem,188
2022-08-02,House,1245,dem,157
2022-08-02,House,1246,dem,203
2022-08-02,House,1247,dem,184
2022-08-02,House,1248,dem,172
2022-08-02,House,1249,dem,186
2022-08-02,House,1250,dem,190
2022-08-02,House,1251,dem,182
2022-08-02,House,1252,dem,217
2022-08-02,House,1253,dem,202
2022-08-02,House,1254,dem,140
2022-08-02,House,1255,dem,200
2022-08-02,House,1256,dem,161
2022-08-02,House,1257,dem,192
2022-08-02,House,1258,dem,172
2022-08-02,House,1259,dem,187
2022-08-02,House,1260,dem,121
2022-08-02,House,1261,dem,171
2022-08-02,House,1262,dem,162
2022-08-02,House,1263,dem,157
2022-08-02,House,1264,dem,154
2022-08-02,House,1265,dem,223
2022-08-02,House,1266,dem,211
2022-08-02,House,1267,dem,190
2022-08-02,House,1268,dem,192
2022-08-02,House,1269,dem,190
2022-08-02,House,1270,dem,200
2022-08-02,House,1271,dem,157
2022-08-02,House,1272,dem,191
2022-08-02,House,1273,dem,196
2022-08-02,House,1274,dem,202
2022-08-02,House,1275,dem,202
2022-08-02,House,1276,dem,196
2022-08-02,House,1277,dem,203
2022-08-02,House,1278,dem,207
2022-08-02,House,1279,dem,195
2022-08-02,House,1280,dem,176
2022-08-02,House,1281,dem,173
2022-08-02,House,1282,dem,165
2022-08-02,House,1283,dem,159
2022-08-02,House,1284,dem,172
2022-08-02,House,1285,dem,218
2022-08-02,House,1286,dem,137
2022-08-02,House,1287,dem,192
2022-08-02,House,1288,dem,196
2022-08-02,House,1289,dem,205
2022-08-02,House,1290,dem,179
2022-08-02,House,1291,dem,174
2022-08-02,House,1292,dem,191
2022-08-02,House,1293,dem,188
2022-08-02,House,1294,dem,195
2022-08-02,House,1295,dem,191
2022-08-02,House,1296,dem,192
2022-08-02,House,1297,dem,192
2022-08-02,House,1298,dem,208
2022-08-02,House,1299,dem,194
2022-08-02,House,1300,dem,210
2022-08-02,House,1301,dem,184
2022-08-02,House,1302,dem,185
2022-08-02,House,1303,dem,192
2022-08-02,House,1304,dem,165
2022-08-02,House,1305,dem,176
2022-08-02,House,1306,dem,143
2022-08-02,House,1307,dem,189
2022-08-02,House,1308,dem,195
2022-08-02,House,1309,dem,190
2022-08-02,House,1310,dem,214
2022-08-02,House,1311,dem,172
2022-08-02,House,1312,dem,213
2022-08-02,House,1313,dem,189
2022-08-02,House,1314,dem,175
2022-08-02,House,1315,dem,159
2022-08-02,House,1316,dem,195
2022-08-02,House,1317,dem,165
2022-08-02,House,1318,dem,230
2022-08-02,House,1319,dem,145
2022-08-02,House,1320,dem,169
2022-08-02,House,1321,dem,222
2022-08-02,House,1322,dem,198
2022-08-02,House,1323,dem,197
2022-08-02,House,1324,dem,155
2022-08-02,House,1325,dem,186
2022-08-02,House,1326,dem,201
2022-08-02,House,1327,dem,195
2022-08-02,House,1328,dem,170
2022-08-02,House,1329,dem,203
2022-08-02,House,1330,dem,169
2022-08-02,House,1331,dem,168
2022-08-02,House,1332,dem,180
2022-08-02,House,1333,dem,181
2022-08-02,House,1334,dem,174
2022-08-02,House,1335,dem,221
2022-08-02,House,1336,dem,199
2022-08-02,House,1337,dem,188
2022-08-02,House,1338,dem,176
2022-08-02,House,1339,dem,191
2022-08-02,House,1340,dem,209
2022-08-02,House,1341,dem,149
2022-08-02,House,1342,dem,181
2022-08-02,House,1343,dem,201
2022-08-02,House,1344,dem,157
2022-08-02,House,1345,dem,188
2022-08-02,House,1346,dem,225
2022-08-02,House,1347,dem,136
2022-08-02,House,1348,dem,143
2022-08-02,House,1349,dem,202
2022-08-02,House,1350,dem,178
2022-08-02,House,1351,dem,171
2022-08-02,House,1352,dem,157
2022-08-02,House,1353,dem,184
2022-08-02,House,1354,dem,186
2022-08-02,House,1355,dem,169
2022-08-02,House,1356,dem,206
2022-08-02,House,1357,dem,204
2022-08-02,House,1358,dem,155
2022-08-02,House,1359,dem,214
2022-08-02,House,1360,dem,181
2022-08-02,House,1361,dem,206
2022-08-02,House,1362,dem,182
2022-08-02,House,1363,dem,168
2022-08-02,House,1364,dem,185
2022-08-02,House,1365,dem,175
2022-08-02,House,1366,dem,197
2022-08-02,House,1367,dem,147
2022-08-02,House,1368,dem,157
2022-08-02,House,1369,dem,205
2022-08-02,House,1370,dem,207
2022-08-02,House,1371,dem,201
2022-08-02,House,1372,dem,149
2022-08-02,House,1373,dem,184
2022-08-02,House,1374,dem,152
2022-08-02,House,1375,dem,234
2022-08-02,House,1376,dem,152
2022-08-02,House,1377,dem,183
2022-08-02,House,1378,dem,209
2022-08-02,House,1379,dem,170
2022-08-02,House,1380,dem,168
2022-08-02,House,1381,dem,205
2022-08-02,House,1382,dem,155
2022-08-02,House,1383,dem,171
2022-08-02,House,1384,dem,192
2022-08-02,House,1385,dem,195
2022-08-02,House,1386,dem,165
2022-08-02,House,1387,dem,194
2022-08-02,House,1388,dem,159
2022-08-02,House,1389,dem,187
2022-08-02,House,1390,dem,142
2022-08-02,House,1391,dem,190
2022-08-02,House,1392,dem,165
2022-08-02,House,1393,dem,182
2022-08-02,House,1394,dem,214
2022-08-02,House,1395,dem,194
2022-08-02,House,1396,dem,163
2022-08-02,House,1397,dem,169
2022-08-02,House,1398,dem,156
2022-08-02,House,1399,dem,191
2022-08-02,House,1400,dem,145
2022-08-02,House,1401,dem,152
2022-08-02,House,1402,dem,131
2022-08-02,House,1403,dem,180
2022-08-02,House,1404,dem,189
2022-08-02,House,1405,dem,186
2022-08-02,House,1406,dem,204
2022-08-02,House,1407,dem,190
2022-08-02,House,1408,dem,177
2022-08-02,House,1409,dem,187
2022-08-02,House,1410,dem,182
2022-08-02,House,1411,dem,195
2022-08-02,House,1412,dem,177
2022-08-02,House,1413,dem,196
2022-08-02,House,1414,dem,197
2022-08-02,House,1415,dem,170
2022-08-02,House,1416,dem,229
2022-08-02,House,1417,dem,187
2022-08-02,House,1418,dem,177
2022-08-02,House,1419,dem,190
2022-08-02,House,1420,dem,218
2022-08-02,House,1421,dem,194
2022-08-02,House,1422,dem,154
2022-08-02,House,1423,dem,178
2022-08-02,House,1424,dem,220
2022-08-02,House,1425,dem,196
2022-08-02,House,1426,dem,166
2022-08-02,House,1427,dem,186
2022-08-02,House,1428,dem,189
2022-08-02,House,1429,dem,154
2022-08-02,House,1430,dem,176
2022-08-02,House,1431,dem,164
2022-08-02,House,1432,dem,189
2022-08-02,House,1433,dem,198
2022-08-02,House,1434,dem,222
2022-08-02,House,1435,dem,186
2022-08-02,House,1436,dem,177
2022-08-02,House,1437,dem,172
2022-08-02,House,1438,dem,214
2022-08-02,House,1439,dem,200
2022-08-02,House,1440,dem,156
2022-08-02,House,1441,dem,216
2022-08-02,House,1442,dem,187
2022-08-02,House,1443,dem,209
2022-08-02,House,1444,dem,207
2022-08-02,House,1445,dem,182
2022-08-02,House,1446,dem,223
2022-08-02,House,1447,dem,184
2022-08-02,House,1448,dem,190
2022-08-02,House,1449,dem,113
2022-08-02,House,1450,dem,174
2022-08-02,House,1451,dem,159
2022-08-02,House,1452,dem,175
2022-08-02,House,1453,dem,202
2022-08-02,House,1454,dem,153
2022-08-02,House,1455,dem,148
2022-08-02,House,1456,dem,194
2022-08-02,House,1457,dem,202
2022-08-02,House,1458,dem,166
2022-08-02,House,1459,dem,181
2022-08-02,House,1460,dem,191
2022-08-02,House,1461,dem,190
2022-08-02,House,1462,dem,196
2022-08-02,House,1463,dem,167
2022-08-02,House,1464,dem,170
2022-08-02,House,1465,dem,186
2022-08-02,House,1466,dem,200
2022-08-02,House,1467,dem,184
2022-08-02,House,1468,dem,205
2022-08-02,House,1469,dem,182
2022-08-02,House,1470,dem,151
2022-08-02,House,1471,dem,182
2022-08-02,House,1472,dem,172
2022-08-02,House,1473,dem,200
2022-08-02,House,1474,dem,216
2022-08-02,House,1475,dem,209
2022-08-02,House,1476,dem,182
2022-08-02,House,1477,dem,160
2022-08-02,House,1478,dem,167
2022-08-02,House,1479,dem,176
2022-08-02,House,1480,dem,142
2022-08-02,House,1481,dem,151
2022-08-02,House,1482,dem,206
2022-08-02,House,1483,dem,211
2022-08-02,House,1484,dem,188
2022-08-02,House,1485,dem,200
2022-08-02,House,1486,dem,169
2022-08-02,House,1487,dem,184
2022-08-02,House,1488,dem,195
2022-08-02,House,1489,dem,171
2022-08-02,House,1490,dem,169
2022-08-02,House,1491,dem,150
2022-08-02,House,1492,dem,146
2022-08-02,House,1493,dem,178
2022-08-02,House,1494,dem,220
2022-08-02,House,1495,dem,171
2022-08-02,House,1496,dem,188
2022-08-02,House,1497,dem,175
2022-08-02,House,1498,dem,225
2022-08-02,House,1499,dem,171
2022-08-02,House,1500,dem,175
2022-08-02,House,1501,dem,173
2022-08-02,House,1502,dem,158
2022-08-02,House,1503,dem,172
2022-08-02,House,1504,dem,176
2022-08-02,House,1505,dem,150
2022-08-02,House,1506,dem,178
2022-08-02,House,1507,dem,189
2022-08-02,House,1508,dem,195
2022-08-02,House,1509,dem,171
2022-08-02,House,1510,dem,150
2022-08-02,House,1511,dem,132
2022-08-02,House,1512,dem,147
2022-08-02,House,1513,dem,138
2022-08-02,House,1514,dem,180
2022-08-02,House,1515,dem,156
2022-08-02,House,1516,dem,174
2022-08-02,House,1517,dem,151
2022-08-02,House,1518,dem,151
2022-08-02,House,1519,dem,204
2022-08-02,House,1520,dem,190
2022-08-02,House,1521,dem,203
2022-08-02,House,1522,dem,196
2022-08-02,House,1523,dem,185
2022-08-02,House,1524,dem,218
2022-08-02,House,1525,dem,200
2022-08-02,House,1526,dem,174
2022-08-02,House,1527,dem,176
2022-08-02,House,1528,dem,202
2022-08-02,House,1529,dem,165
2022-08-02,House,1530,dem,184
2022-08-02,House,1531,dem,192
2022-08-02,House,1532,dem,175
2022-08-02,House,1533,dem,195
2022-08-02,House,1534,dem,163
2022-08-02,House,1535,dem,211
2022-08-02,House,1536,dem,130
